dataset,landslide,type,soil_texture_idx,PGA2_max,x,y,predicted_susceptibility
validation,,194,7,0.2591691811879476,1.2202655,5.1249514,0.06208294630050659
validation,,583,7,0.2794182300567627,1.9169457,19.24497,0.05457104369997978
validation,,45,7,0.2811441123485565,-13.594089,3.1637,0.06714460253715515
validation,,45,7,0.18124798933664957,-78.81375,9.292613,0.637151300907135
validation,,132,11,0.2373938113451004,61.087418,-2.8903844,0.05964474380016327
validation,,449,7,0.2925260365009308,14.657666,51.477146,0.062458962202072144
validation,,45,7,0.1860986202955246,-14.0047,22.944637,0.06021015718579292
validation,,45,7,0.15771734714508057,-79.294624,9.35237,0.30015048384666443
validation,,45,7,0.18250458581107004,-31.1066,2.1231112,0.054921966046094894
validation,,45,7,0.23788098990917206,-61.894596,8.575772,0.07951942086219788
validation,,-1,7,0.2925260365009308,26.32092,63.68964,0.10709875822067261
validation,,433,7,0.16706653833389282,-22.574675,1.1667866,0.07125113159418106
validation,,45,7,0.29148867130279543,15.14705,39.70199,0.05510353669524193
validation,,45,7,0.2509617209434509,-32.391193,32.200302,0.080890953540802
validation,,452,7,0.1874845325946808,28.059818,16.365543,0.09115056693553925
validation,,45,7,0.2353081021990095,-72.08903,10.970721,0.17888735234737396
validation,,45,7,0.2925260365009308,26.708275,51.627357,0.05728665739297867
validation,,451,7,0.3072321116924286,33.45312,27.767365,0.04242361709475517
validation,,448,7,0.3079257408777873,22.677694,40.155766,0.04337039962410927
validation,,-1,7,0.2925260365009308,31.600828,43.69523,0.040003228932619095
validation,,45,7,0.32894601424535114,20.231544,32.09385,0.05082941800355911
validation,,-1,7,0.2925260365009308,26.877253,61.880516,0.07991334050893784
validation,,-1,7,0.2925260365009308,10.941922,64.84744,0.19508272409439087
validation,,433,7,0.1448490023612976,-50.33559,9.576746,0.2127307653427124
validation,,190,7,0.23389911651611328,5.4657116,15.40087,0.05053987726569176
validation,,45,7,0.20037610828876495,21.98708,7.133677,0.04027661308646202
validation,,45,7,0.15599087874094644,-29.76323,6.956614,0.07220283150672913
validation,,45,11,0.14929039776325226,41.381516,-18.22,0.12963227927684784
validation,,448,11,0.24222246805826822,73.52657,1.2744021,0.04540625959634781
validation,,45,7,0.2925260365009308,-55.498264,29.661161,0.09144563227891922
validation,,-1,7,0.2925260365009308,24.684866,63.914833,0.20121067762374878
validation,,45,7,0.2925260365009308,29.392115,49.823765,0.04581337422132492
validation,,448,11,0.3009367187817891,69.96977,5.449982,0.052747711539268494
validation,,-1,7,0.2925260365009308,21.056797,61.372826,0.13010551035404205
validation,,45,7,0.1635107696056366,17.147575,15.414499,0.05840817838907242
validation,,45,7,0.2925260365009308,-33.709255,35.929806,0.3005184233188629
validation,,45,7,0.14500503880637033,-47.919846,16.772507,0.13385728001594543
validation,,431,7,0.21270275115966797,18.647179,18.287733,0.04403551295399666
validation,,583,7,0.2964140971501668,0.1822444,23.107172,0.056768983602523804
validation,,45,11,0.14667697250843048,44.048416,-6.976178,0.13675600290298462
validation,,45,11,0.23948821425437927,64.630135,7.6781483,0.059376493096351624
validation,,449,11,0.25686776638031006,67.131,16.169691,0.07415752857923508
validation,,45,7,0.21197423338890076,-78.39202,13.109052,0.8833103179931641
validation,,45,7,0.24709361791610718,26.266808,22.059763,0.07415907829999924
validation,,45,7,0.2569785714149475,29.632002,32.74906,0.05936036631464958
validation,,583,7,0.30769455432891846,-15.425251,4.555529,0.9081599712371826
validation,,451,7,0.2180514633655548,15.654308,3.6836772,0.04183522239327431
validation,,448,7,0.20629017055034637,7.9380674,3.4599433,0.04324033111333847
validation,,449,11,0.27554261684417725,72.91551,18.580624,0.04922633245587349
validation,,45,7,0.21633654832839966,18.474459,4.121364,0.05108393728733063
validation,,448,7,0.2673323154449463,-32.806545,33.188328,0.07784868031740189
validation,,-1,11,0.20350217819213867,68.913155,19.188637,0.054727617651224136
validation,,45,11,0.2173478752374649,50.906803,0.75349605,0.11066409945487976
validation,,583,7,0.2941353917121887,32.55515,18.391663,0.06871415674686432
validation,,583,7,0.28366708755493164,0.9521569,15.067679,0.06958460062742233
validation,,448,7,0.2925260365009308,31.240189,22.542448,0.06291475147008896
validation,,45,7,0.14874641895294188,-37.67199,10.481631,0.07020074874162674
validation,,45,7,0.2925260365009308,-80.59987,15.667524,0.951032817363739
validation,,45,11,0.21469074487686157,72.1428,14.630003,0.0448228158056736
validation,,132,7,0.27098843455314636,-4.796667,40.000484,0.05402904748916626
validation,,45,11,0.21789678931236267,60.452164,-5.3411927,0.06213299557566643
validation,,132,7,0.22944911321004233,-10.762334,25.583296,0.0924416184425354
validation,,45,7,0.1327156275510788,-48.581352,11.721907,0.12352528423070908
validation,,45,11,0.1831028312444687,47.595795,-21.33078,0.04568174108862877
validation,,-1,7,0.2925260365009308,24.187386,66.27408,0.289055198431015
validation,,449,11,0.2500338951746623,79.162796,13.54724,0.039167702198028564
validation,,45,7,0.1626829206943512,-46.29038,18.44455,0.13064908981323242
validation,,45,7,0.25857919454574585,-15.937273,15.672144,0.13703636825084686
validation,,45,7,0.1467781960964203,-43.274315,10.492798,0.07613147795200348
validation,,45,11,0.30484384298324585,51.676224,0.91759545,0.05163870006799698
validation,,45,11,0.13959535956382751,42.89157,-16.95289,0.09488501399755478
validation,,45,11,0.2279879848162333,69.82882,-6.247105,0.045462530106306076
validation,,-1,7,0.2925260365009308,10.034284,62.88726,0.14252398908138275
validation,,45,7,0.14040298263231912,-24.732428,-2.4113011,0.10458166897296906
validation,,45,7,0.23867201805114746,-4.628394,49.095425,0.08835732191801071
validation,,-1,7,0.2925260365009308,22.291435,47.744892,0.0597536601126194
validation,,449,11,0.28780863682429,81.80189,11.557463,0.0527956448495388
validation,,45,7,0.28405992190043133,-10.176816,34.457973,0.049082640558481216
validation,,45,11,0.20005016028881073,74.62179,-0.3296491,0.04631223529577255
validation,,45,7,0.24680674076080322,-5.86674,50.669064,0.13562625646591187
validation,,-1,7,0.2925260365009308,15.080582,54.569946,0.07403847575187683
validation,,45,7,0.18775004148483276,-68.72951,4.319732,0.11394744366407394
validation,,132,11,0.2925260365009308,61.977455,-11.204673,0.04891706258058548
validation,,132,7,0.31821362177530926,18.34995,37.606728,0.04681657999753952
validation,,449,11,0.25195735692977905,46.3706,-20.687063,0.05921662971377373
validation,,45,7,0.2925260365009308,24.586039,65.21559,0.21652916073799133
validation,,451,7,0.2808907628059387,33.959152,25.586561,0.04650965705513954
validation,,451,7,0.2683413624763489,35.28039,25.687834,0.03951999917626381
validation,,449,11,0.2925260365009308,76.93653,15.995201,0.04807902127504349
validation,,45,7,0.2925260365009308,-55.260986,32.81233,0.11781918257474899
validation,,45,7,0.25319769978523254,-57.690296,29.605196,0.24399609863758087
validation,,45,7,0.2925260365009308,-57.38152,26.146196,0.11002633720636368
validation,,45,11,0.20740675926208496,64.303185,11.38986,0.0799955353140831
validation,,452,7,0.42613133788108826,39.329094,40.944416,0.04697646573185921
validation,,45,7,0.1393590271472931,-42.176506,7.7928348,0.0927911102771759
validation,,132,7,0.25833046436309814,4.7110324,15.658071,0.05334902182221413
validation,,45,11,0.2145625501871109,61.36495,-6.9863853,0.042564839124679565
validation,,45,7,0.23018240928649902,-70.64806,16.29387,0.675246000289917
validation,,448,11,0.22952499985694885,71.55556,16.170582,0.05094987899065018
validation,,194,7,0.23794852197170258,-6.6885324,13.274254,0.09150408953428268
validation,,452,11,0.22524376710255942,66.982895,11.906691,0.055714841932058334
validation,,132,7,0.2693638801574707,19.019321,24.472672,0.06064359471201897
validation,,132,7,0.3605573773384094,7.8923154,35.148785,0.049464255571365356
validation,,132,7,0.33267390727996826,2.953007,7.8545766,0.053799107670784
validation,,45,7,0.3000637888908386,1.4314436,22.262846,0.04727598652243614
validation,,449,11,0.26280011071099174,68.666145,10.087682,0.06295658648014069
validation,,-1,11,0.20005849997202554,44.26698,-19.902071,0.07449658215045929
validation,,-1,7,0.2001180797815323,3.9983053,1.5143493,0.07519552856683731
validation,,132,7,0.2140161246061325,-17.689825,19.573542,0.07323899120092392
validation,,45,11,0.20130856335163116,46.366306,-15.791467,0.049096956849098206
validation,,448,7,0.3712237411075168,39.81882,43.549183,0.07514487206935883
validation,,449,7,0.2925260365009308,-15.000802,19.8335,0.10528883337974548
validation,,583,7,0.33577486872673035,33.015427,24.241299,0.05384203419089317
validation,,-1,7,0.2925260365009308,30.227915,56.12339,0.04932112246751785
validation,,132,11,0.2312771479288737,70.321266,12.85578,0.0679457038640976
validation,,45,7,0.23281412124633788,-17.27529,24.39181,0.06933693587779999
validation,,449,7,0.27686625719070435,37.86191,21.769274,0.04983452707529068
validation,,45,7,0.24392839272816977,-26.249645,28.908718,0.09202897548675537
validation,,45,7,0.22475741803646088,-19.678896,19.092896,0.10137300193309784
validation,,452,7,0.2757448156674703,41.2451,26.742125,0.04561912268400192
validation,,433,7,0.2735846936702728,14.527901,35.866085,0.04601837322115898
validation,,448,7,0.3302708566188812,36.565334,39.204586,0.04374391585588455
validation,,132,11,0.23404620587825775,71.80753,-2.3290946,0.07269863039255142
validation,,45,11,0.157056987285614,44.178608,-14.021442,0.08118607103824615
validation,,448,7,0.38115090131759644,40.230648,43.504955,0.0636480376124382
validation,,45,7,0.287597119808197,13.481505,27.29982,0.04152941703796387
validation,,45,7,0.13970070083936056,-43.687153,11.229477,0.0853208675980568
validation,,45,7,0.241041898727417,-35.63622,32.047543,0.06502106040716171
validation,,583,7,0.35257136821746826,-0.25920948,29.418612,0.04707226902246475
validation,,583,7,0.2925260365009308,-27.127033,34.976955,0.05204944685101509
validation,,45,7,0.2925260365009308,-56.671337,30.307516,0.3640288710594177
validation,,132,7,0.2957741419474284,13.4008875,35.034702,0.04884042590856552
validation,,132,7,0.2925260365009308,14.978927,54.389553,0.0733444020152092
validation,,-1,7,0.2925260365009308,15.936184,68.844025,0.28985098004341125
validation,,45,7,0.20390123980385916,28.620289,15.902807,0.06402382999658585
validation,,449,11,0.2750503718852997,68.07239,12.722465,0.06655212491750717
validation,,-1,7,0.2525613009929657,-23.460863,22.256365,0.17247344553470612
validation,,45,7,0.2925260365009308,20.410797,58.588364,0.07936682552099228
validation,,449,11,0.21856312453746796,64.69137,0.91561437,0.06835533678531647
validation,,45,7,0.22423866391181946,-17.906778,21.59283,0.06939870864152908
validation,,325,7,0.2925260365009308,23.850723,43.80871,0.05146579071879387
validation,,45,7,0.1506427377462387,-41.199375,17.7014,0.09262432157993317
validation,,583,7,0.2925260365009308,27.932285,52.238876,0.05292041227221489
validation,,448,7,0.31553558508555096,18.596825,41.571854,0.05043340474367142
validation,,45,11,0.2925260365009308,77.21894,7.719968,0.051814693957567215
validation,,45,7,0.22628283500671387,11.039746,13.815102,0.05808115378022194
validation,,194,7,0.28881112734476727,1.9200268,8.634536,0.05946365371346474
validation,,45,7,0.2234655221303304,8.951231,11.298607,0.06584402918815613
validation,,132,11,0.28054213523864746,70.48963,-0.7820832,0.0608719177544117
validation,,-1,7,0.25009357929229736,-2.290672,11.796751,0.0733940377831459
validation,,132,7,0.27448105812072754,32.795273,38.52438,0.05147717148065567
validation,,-1,7,0.2925260365009308,14.125159,62.825676,0.12972523272037506
validation,,583,7,0.3521948456764221,-0.12295823,29.338722,0.046411000192165375
validation,,132,11,0.3029850125312805,71.49673,9.554785,0.04585587605834007
validation,,448,11,0.30701597531636554,60.586838,-11.146818,0.04481387510895729
validation,,45,7,0.3117942214012146,12.514959,34.31089,0.055381760001182556
validation,,45,7,0.1534774899482727,-47.609734,19.568823,0.20039266347885132
validation,,45,11,0.21283161640167236,56.79621,-4.6542497,0.09085946530103683
validation,,45,7,0.2558675527572632,-11.804716,13.066669,0.0676715224981308
validation,,45,7,0.25276443362236023,-25.131613,23.203228,0.13139526546001434
validation,,45,7,0.2287544161081314,-19.799593,24.32508,0.08548154681921005
validation,,448,7,0.28575313091278076,9.371226,59.923687,0.10654103755950928
validation,,449,11,0.2925260365009308,63.397953,-10.789956,0.07437653839588165
validation,,449,7,0.32388694286346437,35.36616,28.245169,0.03999307379126549
validation,,45,11,0.16234977543354034,44.862045,-12.984539,0.07188453525304794
validation,,45,7,0.1903208295504252,-83.46993,14.734619,0.2798364460468292
validation,,583,7,0.44828370213508606,3.6937997,34.24735,0.08444441109895706
validation,,45,7,0.22684508562088013,-81.38982,11.771942,0.49765869975090027
validation,,433,7,0.1921963095664978,10.344339,5.874829,0.050116319209337234
validation,,433,7,0.14783614873886108,-49.410015,11.968734,0.16275478899478912
validation,,45,7,0.18825842440128326,4.1586614,0.5350199,0.07762802392244339
validation,,132,7,0.2630218267440796,26.793724,34.06018,0.06928960978984833
validation,,45,7,0.2925260365009308,11.615458,27.509912,0.044736601412296295
validation,,132,7,0.241288959980011,5.4077578,47.954655,0.06362604349851608
validation,,45,7,0.2335289567708969,11.012414,13.632246,0.0660705417394638
validation,,45,7,0.2925260365009308,15.029171,39.503887,0.05633115768432617
validation,,45,7,0.2925260365009308,31.28662,50.485516,0.04437458887696266
validation,,45,7,0.26822882890701294,20.887175,4.509439,0.04258468374609947
validation,,45,7,0.24437546730041504,-57.462055,30.461542,0.14967650175094604
validation,,583,7,0.27568118572235106,-58.11601,26.045603,0.08375359326601028
validation,,449,7,0.2925260365009308,34.222645,36.394558,0.06259500980377197
validation,,452,7,0.2966603636741638,35.0166,37.80174,0.04914176091551781
validation,,45,7,0.14337816834449768,-46.503986,9.833229,0.09216681867837906
validation,,45,7,0.23996188640594482,-55.84014,21.14178,0.06311340630054474
validation,,45,7,0.18187379837036133,-68.87827,6.490762,0.10986974090337753
validation,,448,11,0.3387560546398163,74.055824,5.930117,0.04448257014155388
validation,,132,7,0.2221712044307164,-11.349753,24.344843,0.08563259989023209
validation,,45,7,0.2552207410335541,-18.692507,20.67187,0.08234665542840958
validation,,45,7,0.41726231575012207,3.8226044,31.680372,0.08195971697568893
validation,,45,7,0.1894944395337786,-7.0234723,27.009668,0.07508087158203125
validation,,45,7,0.2925260365009308,27.425632,50.96765,0.052047111093997955
validation,,132,7,0.2165658175945282,9.191886,10.715982,0.05794182047247887
validation,,-1,7,0.2925260365009308,15.619226,69.13593,0.2979140281677246
validation,,45,7,0.13481414318084717,-76.56106,4.553829,0.23067772388458252
validation,,-1,7,0.2925260365009308,16.721363,57.82776,0.08207976073026657
validation,,45,7,0.2166956067085266,-32.453175,20.147686,0.06866192072629929
validation,,45,7,0.20223039388656616,16.941076,17.765772,0.05401292070746422
validation,,45,7,0.22239428758621216,-24.577566,16.742613,0.1653563529253006
validation,,-1,7,0.2925260365009308,28.979206,33.691494,0.08047191798686981
validation,,194,11,0.2509995400905609,68.278564,10.20957,0.06160760298371315
validation,,449,7,0.2949438691139221,39.848534,24.177073,0.04674651101231575
validation,,45,7,0.27710598707199097,-56.67223,25.289392,0.08568233996629715
validation,,45,7,0.21319787204265594,17.731756,8.165198,0.0506184883415699
validation,,448,11,0.29324615001678467,69.72338,5.2922306,0.05333106219768524
validation,,583,7,0.2600066065788269,-21.427597,14.889894,0.1889769732952118
validation,,448,7,0.34218505024909973,8.748851,28.882265,0.049261752516031265
validation,,449,7,0.2925260365009308,41.840664,28.284922,0.044403914362192154
validation,,449,11,0.2925260365009308,74.36669,16.944073,0.03994673863053322
